$0;1716248787910966250;1.14;KIEKER;MacBook-Pro.local;1;false;0;NANOSECONDS;0
$1;1716248809110101573;public void org.mybatis.jpetstore.domain.Product.setProductId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110097330;1716248809110098761;MacBook-Pro.local;33;2
$1;1716248809110121204;public void org.mybatis.jpetstore.domain.Product.setName(java.lang.String);<no-session-id>;4297700681906651185;1716248809110118814;1716248809110119859;MacBook-Pro.local;34;2
$1;1716248809110138459;public void org.mybatis.jpetstore.domain.Product.setDescription(java.lang.String);<no-session-id>;4297700681906651185;1716248809110136142;1716248809110137104;MacBook-Pro.local;35;2
$1;1716248809110155023;public void org.mybatis.jpetstore.domain.Product.setCategoryId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110152951;1716248809110153807;MacBook-Pro.local;36;2
$1;1716248809110187293;public org.mybatis.jpetstore.domain.Product.<init>();<no-session-id>;4297700681906651185;1716248809110184916;1716248809110185912;MacBook-Pro.local;37;2
$1;1716248809110217392;public void org.mybatis.jpetstore.domain.Product.setProductId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110214969;1716248809110216102;MacBook-Pro.local;38;2
$1;1716248809110233259;public void org.mybatis.jpetstore.domain.Product.setName(java.lang.String);<no-session-id>;4297700681906651185;1716248809110231337;1716248809110232117;MacBook-Pro.local;39;2
$1;1716248809110249820;public void org.mybatis.jpetstore.domain.Product.setDescription(java.lang.String);<no-session-id>;4297700681906651185;1716248809110247767;1716248809110248616;MacBook-Pro.local;40;2
$1;1716248809110264187;public void org.mybatis.jpetstore.domain.Product.setCategoryId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110262329;1716248809110263059;MacBook-Pro.local;41;2
$1;1716248809110290418;public org.mybatis.jpetstore.domain.Product.<init>();<no-session-id>;4297700681906651185;1716248809110288360;1716248809110289194;MacBook-Pro.local;42;2
$1;1716248809110318067;public void org.mybatis.jpetstore.domain.Product.setProductId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110315724;1716248809110316779;MacBook-Pro.local;43;2
$1;1716248809110333665;public void org.mybatis.jpetstore.domain.Product.setName(java.lang.String);<no-session-id>;4297700681906651185;1716248809110331735;1716248809110332547;MacBook-Pro.local;44;2
$1;1716248809110347983;public void org.mybatis.jpetstore.domain.Product.setDescription(java.lang.String);<no-session-id>;4297700681906651185;1716248809110346070;1716248809110346860;MacBook-Pro.local;45;2
$1;1716248809110361749;public void org.mybatis.jpetstore.domain.Product.setCategoryId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110359926;1716248809110360708;MacBook-Pro.local;46;2
$1;1716248809110387770;public org.mybatis.jpetstore.domain.Product.<init>();<no-session-id>;4297700681906651185;1716248809110385643;1716248809110386520;MacBook-Pro.local;47;2
$1;1716248809110415714;public void org.mybatis.jpetstore.domain.Product.setProductId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110413469;1716248809110414576;MacBook-Pro.local;48;2
$1;1716248809110430868;public void org.mybatis.jpetstore.domain.Product.setName(java.lang.String);<no-session-id>;4297700681906651185;1716248809110429031;1716248809110429808;MacBook-Pro.local;49;2
$1;1716248809110444302;public void org.mybatis.jpetstore.domain.Product.setDescription(java.lang.String);<no-session-id>;4297700681906651185;1716248809110442602;1716248809110443319;MacBook-Pro.local;50;2
$1;1716248809110458151;public void org.mybatis.jpetstore.domain.Product.setCategoryId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110456392;1716248809110457199;MacBook-Pro.local;51;2
$1;1716248809110483811;public org.mybatis.jpetstore.domain.Product.<init>();<no-session-id>;4297700681906651185;1716248809110482082;1716248809110482812;MacBook-Pro.local;52;2
$1;1716248809110511686;public void org.mybatis.jpetstore.domain.Product.setProductId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110509658;1716248809110510555;MacBook-Pro.local;53;2
$1;1716248809110526449;public void org.mybatis.jpetstore.domain.Product.setName(java.lang.String);<no-session-id>;4297700681906651185;1716248809110524819;1716248809110525510;MacBook-Pro.local;54;2
$1;1716248809110540240;public void org.mybatis.jpetstore.domain.Product.setDescription(java.lang.String);<no-session-id>;4297700681906651185;1716248809110538516;1716248809110539191;MacBook-Pro.local;55;2
$1;1716248809110554237;public void org.mybatis.jpetstore.domain.Product.setCategoryId(java.lang.String);<no-session-id>;4297700681906651185;1716248809110552465;1716248809110553151;MacBook-Pro.local;56;2
$1;1716248809111798342;public java.util.List org.mybatis.jpetstore.service.CatalogService.getProductListByCategory(java.lang.String);<no-session-id>;4297700681906651185;1716248809108120086;1716248809111793084;MacBook-Pro.local;26;1
$1;1716248809113275827;public net.sourceforge.stripes.action.Resolution org.mybatis.jpetstore.web.actions.AccountActionBean.signon();<no-session-id>;4297700681906651185;1716248809048307695;1716248809113267640;MacBook-Pro.local;0;0
$1;1716248809118255685;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651186;1716248809118249766;1716248809118252013;MacBook-Pro.local;0;0
$1;1716248809118290794;public void org.mybatis.jpetstore.web.actions.AbstractActionBean.setContext(net.sourceforge.stripes.action.ActionBeanContext);<no-session-id>;4297700681906651187;1716248809118288092;1716248809118289309;MacBook-Pro.local;0;0
$1;1716248809118305373;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651188;1716248809118303247;1716248809118304128;MacBook-Pro.local;0;0
$1;1716248809118326595;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651189;1716248809118324405;1716248809118325261;MacBook-Pro.local;0;0
$1;1716248809118411609;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651190;1716248809118408756;1716248809118409885;MacBook-Pro.local;0;0
$1;1716248809118455513;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651191;1716248809118453024;1716248809118453965;MacBook-Pro.local;0;0
$1;1716248809118471817;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651192;1716248809118469832;1716248809118470588;MacBook-Pro.local;0;0
$1;1716248809118518820;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651193;1716248809118516226;1716248809118517240;MacBook-Pro.local;0;0
$1;1716248809118672627;public net.sourceforge.stripes.action.ForwardResolution org.mybatis.jpetstore.web.actions.CatalogActionBean.viewMain();<no-session-id>;4297700681906651194;1716248809118667558;1716248809118670707;MacBook-Pro.local;0;0
$1;1716248809123484910;public java.lang.String org.mybatis.jpetstore.domain.Account.getUsername();<no-session-id>;4297700681906651195;1716248809123481555;1716248809123482428;MacBook-Pro.local;1;1
$1;1716248809123504852;public boolean org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated();<no-session-id>;4297700681906651195;1716248809123468787;1716248809123503522;MacBook-Pro.local;0;0
$1;1716248809123703320;public java.lang.String org.mybatis.jpetstore.domain.Account.getUsername();<no-session-id>;4297700681906651196;1716248809123700543;1716248809123701476;MacBook-Pro.local;1;1
$1;1716248809123712789;public boolean org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated();<no-session-id>;4297700681906651196;1716248809123692206;1716248809123709034;MacBook-Pro.local;0;0
$1;1716248809124037121;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651197;1716248809124032882;1716248809124034693;MacBook-Pro.local;0;0
$1;1716248809124109544;public java.lang.String org.mybatis.jpetstore.web.actions.CatalogActionBean.getKeyword();<no-session-id>;4297700681906651198;1716248809124104312;1716248809124106152;MacBook-Pro.local;0;0
$1;1716248809124202354;public net.sourceforge.stripes.action.ActionBeanContext org.mybatis.jpetstore.web.actions.AbstractActionBean.getContext();<no-session-id>;4297700681906651199;1716248809124198774;1716248809124200491;MacBook-Pro.local;0;0
$1;1716248809126035028;public java.lang.String org.mybatis.jpetstore.domain.Account.getUsername();<no-session-id>;4297700681906651200;1716248809126026911;1716248809126028016;MacBook-Pro.local;1;1
$1;1716248809126124919;public boolean org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated();<no-session-id>;4297700681906651200;1716248809126016319;1716248809126119919;MacBook-Pro.local;0;0
$1;1716248809126414204;public org.mybatis.jpetstore.domain.Account org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount();<no-session-id>;4297700681906651201;1716248809126388588;1716248809126410260;MacBook-Pro.local;0;0
$1;1716248809128317723;public java.lang.String org.mybatis.jpetstore.domain.Account.getFirstName();<no-session-id>;4297700681906651202;1716248809128295006;1716248809128314221;MacBook-Pro.local;0;0
$1;1716248809130100582;public java.lang.String org.mybatis.jpetstore.domain.Account.getUsername();<no-session-id>;4297700681906651203;1716248809130096979;1716248809130097892;MacBook-Pro.local;1;1
$1;1716248809130117502;public boolean org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated();<no-session-id>;4297700681906651203;1716248809130087729;1716248809130116277;MacBook-Pro.local;0;0
$1;1716248809130511594;public org.mybatis.jpetstore.domain.Account org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount();<no-session-id>;4297700681906651204;1716248809130507301;1716248809130509040;MacBook-Pro.local;0;0
$1;1716248809130686565;public boolean org.mybatis.jpetstore.domain.Account.isBannerOption();<no-session-id>;4297700681906651205;1716248809130674258;1716248809130684573;MacBook-Pro.local;0;0
$1;1716248809130781277;public org.mybatis.jpetstore.domain.Account org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount();<no-session-id>;4297700681906651206;1716248809130778416;1716248809130779724;MacBook-Pro.local;0;0
